Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Asthma,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,COP
2022,PA,Pennsylvania,Philadelphia,42101,42101011300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.7,,,12.2,15.3,2834,2216,POINT (-75.2353332 39.9786589),42101011300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.8
2022,PA,Pennsylvania,Northampton,42095,42095018004,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,11.0,3733,2935,POINT (-75.3759523 40.5815625),42095018004,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.2
2022,PA,Pennsylvania,Montgomery,42091,42091208100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.3,12.1,3166,2362,POINT (-75.5059597 40.4057196),42091208100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.7
2022,PA,Pennsylvania,Montgomery,42091,42091200707,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.5,11.1,4347,3422,POINT (-75.2923311 40.2902747),42091200707,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.6
2022,PA,Pennsylvania,Philadelphia,42101,42101012100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,10.1,12.7,2817,2498,POINT (-75.2223795 39.9964998),42101012100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.7
2022,PA,Pennsylvania,Northampton,42095,42095017800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.2,2875,2151,POINT (-75.3399355 40.6280135),42095017800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.0
2022,PA,Pennsylvania,Montgomery,42091,42091200402,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,4497,3570,POINT (-75.1019326 40.183057),42091200402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.4
2022,PA,Pennsylvania,Montgomery,42091,42091201901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.3,10.8,5066,3982,POINT (-75.098437 40.0942177),42091201901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.1
2022,PA,Pennsylvania,Northampton,42095,42095018001,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,4136,3378,POINT (-75.3043531 40.5915826),42095018001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Northampton,42095,42095010400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,8.9,11.5,5396,4344,POINT (-75.3533219 40.646401),42095010400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Montgomery,42091,42091202100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.4,4719,3661,POINT (-75.129623 40.0962794),42091202100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.6
2022,PA,Pennsylvania,Montgomery,42091,42091208704,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.6,,,10.1,13.1,4810,3417,POINT (-75.6008133 40.2394395),42091208704,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Philadelphia,42101,42101014400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.9,11.2,5111,4512,POINT (-75.1400952 39.9722286),42101014400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.9
2022,PA,Pennsylvania,Philadelphia,42101,42101008102,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.5,,,12.0,15.0,5034,3708,POINT (-75.2345584 39.9522216),42101008102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.5
2022,PA,Pennsylvania,Montgomery,42091,42091204800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.7,,,7.6,9.8,5406,4122,POINT (-75.2839372 40.0465676),42091204800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.4
2022,PA,Pennsylvania,Philadelphia,42101,42101016500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,14.4,,,12.8,16.0,2477,1770,POINT (-75.1491727 39.9890552),42101016500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,12.6
2022,PA,Pennsylvania,Perry,42099,42099030602,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.7,12.6,3136,2218,POINT (-77.5156489 40.3208097),42099030602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.2
2022,PA,Pennsylvania,Northampton,42095,42095017704,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.6,11.2,6400,5280,POINT (-75.3957653 40.676186),42095017704,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.8
2022,PA,Pennsylvania,Northumberland,42097,42097081100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.5,2686,2133,POINT (-76.4166982 40.7953454),42097081100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Northumberland,42097,42097080800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.2,6884,5607,POINT (-76.6094339 40.8439619),42097080800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.3
2022,PA,Pennsylvania,Northampton,42095,42095014600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.3,13.4,3075,2252,POINT (-75.2151356 40.6815116),42095014600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.7
2022,PA,Pennsylvania,Philadelphia,42101,42101016200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.9,12.5,2078,1536,POINT (-75.1384217 39.9840197),42101016200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Montgomery,42091,42091204104,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.2,10.7,2692,2287,POINT (-75.3059135 40.0764963),42091204104,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.7
2022,PA,Pennsylvania,Montgomery,42091,42091206108,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.3,,,8.1,10.6,2667,2037,POINT (-75.4570184 40.1374663),42091206108,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.3
2022,PA,Pennsylvania,Montgomery,42091,42091201604,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.7,12.6,3178,2506,POINT (-75.1348343 40.1347001),42091201604,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.5
2022,PA,Pennsylvania,Philadelphia,42101,42101001101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.9,11.2,4297,4026,POINT (-75.162524 39.9449918),42101001101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.1
2022,PA,Pennsylvania,Northumberland,42097,42097081500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.8,,,11.3,14.3,2118,1649,POINT (-76.5559342 40.7921604),42097081500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,13.9
2022,PA,Pennsylvania,Philadelphia,42101,42101010400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,14.2,,,12.7,15.9,3573,2647,POINT (-75.2191208 39.9654955),42101010400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.1
2022,PA,Pennsylvania,Northampton,42095,42095017402,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.8,11.5,3992,3257,POINT (-75.2682743 40.6938391),42095017402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Montgomery,42091,42091202301,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,10.9,4544,3686,POINT (-75.1227333 40.0770897),42091202301,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.9
2022,PA,Pennsylvania,Montgomery,42091,42091206703,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,11.0,4239,3329,POINT (-75.4445563 40.2446985),42091206703,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.0
2022,PA,Pennsylvania,Montgomery,42091,42091209000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.3,,,10.8,13.9,1650,1130,POINT (-75.6661023 40.2540332),42091209000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.4
2022,PA,Pennsylvania,Montgomery,42091,42091202602,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.5,11.0,2670,2266,POINT (-75.1437011 40.0908823),42091202602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.5
2022,PA,Pennsylvania,Philadelphia,42101,42101000901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.5,10.8,2409,2326,POINT (-75.1623004 39.9478866),42101000901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.7
2022,PA,Pennsylvania,Montgomery,42091,42091204007,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,10.9,2446,1866,POINT (-75.2874805 40.0988975),42091204007,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.8
2022,PA,Pennsylvania,Montgomery,42091,42091203302,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.4,6197,5140,POINT (-75.3501575 40.1596472),42091203302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Montgomery,42091,42091206802,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,10.9,3125,2417,POINT (-75.3834409 40.1788175),42091206802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.6
2022,PA,Pennsylvania,Philadelphia,42101,42101005600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.0,,,11.6,14.5,1061,759,POINT (-75.2447347 39.8988328),42101005600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Northampton,42095,42095016600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.4,13.5,2808,2121,POINT (-75.3905925 40.7291948),42095016600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.8
2022,PA,Pennsylvania,Montgomery,42091,42091207101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.2,,,8.0,10.5,6133,4828,POINT (-75.3631278 40.2997692),42091207101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.7
2022,PA,Pennsylvania,Philadelphia,42101,42101002500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.7,12.2,4393,3465,POINT (-75.1498638 39.9342949),42101002500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.2
2022,PA,Pennsylvania,Northampton,42095,42095016202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.5,12.4,4511,3561,POINT (-75.4824203 40.6812778),42095016202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.0
2022,PA,Pennsylvania,Philadelphia,42101,42101002100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.2,2462,2130,POINT (-75.1768955 39.9372214),42101002100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.1
2022,PA,Pennsylvania,Montgomery,42091,42091200401,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.3,3741,3061,POINT (-75.1085972 40.1725743),42091200401,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.3
2022,PA,Pennsylvania,Philadelphia,42101,42101010900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.0,,,11.5,14.4,2641,2145,POINT (-75.1914538 39.9650671),42101010900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Montgomery,42091,42091205300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,8.9,11.5,2219,1854,POINT (-75.2980897 40.0099805),42091205300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.8
2022,PA,Pennsylvania,Philadelphia,42101,42101011700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.9,12.6,1893,1770,POINT (-75.240437 39.991907),42101011700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.0
2022,PA,Pennsylvania,Montgomery,42091,42091200307,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.4,11.0,3387,2807,POINT (-75.1144827 40.1538844),42091200307,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.9
2022,PA,Pennsylvania,Philadelphia,42101,42101000300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.0,,,8.0,10.1,4501,4180,POINT (-75.1713009 39.9568348),42101000300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,2.9
2022,PA,Pennsylvania,Philadelphia,42101,42101007102,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,14.2,,,12.6,15.8,4674,3467,POINT (-75.2282511 39.9409204),42101007102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.9
2022,PA,Pennsylvania,Philadelphia,42101,42101018300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.7,12.2,4326,3402,POINT (-75.0746225 39.9956035),42101018300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Philadelphia,42101,42101008602,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.5,,,11.1,14.0,3452,2927,POINT (-75.216703 39.9569725),42101008602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Philadelphia,42101,42101003701,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.7,,,10.4,13.1,6106,4851,POINT (-75.1806654 39.9276728),42101003701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Montgomery,42091,42091206105,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.5,11.1,6187,4448,POINT (-75.5014446 40.1856679),42091206105,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.0
2022,PA,Pennsylvania,Montgomery,42091,42091205808,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.1,,,7.9,10.3,5586,4433,POINT (-75.3895492 40.1072936),42091205808,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.9
2022,PA,Pennsylvania,Philadelphia,42101,42101004202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,11.9,5261,4165,POINT (-75.1516284 39.916857),42101004202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.5
2022,PA,Pennsylvania,Philadelphia,42101,42101017601,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.5,13.2,5027,3689,POINT (-75.1343448 39.993926),42101017601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.9
2022,PA,Pennsylvania,Philadelphia,42101,42101017202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.9,,,12.4,15.5,3729,2825,POINT (-75.1742061 39.998667),42101017202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.6
2022,PA,Pennsylvania,Montgomery,42091,42091207600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,4010,3165,POINT (-75.4521442 40.3517264),42091207600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Montgomery,42091,42091203500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.5,12.4,6365,4891,POINT (-75.3264527 40.1195596),42091203500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Montgomery,42091,42091210100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.6,11.2,4384,3257,POINT (-75.1914335 40.1176621),42091210100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.6
2022,PA,Pennsylvania,Montgomery,42091,42091206300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.0,11.6,5043,4201,POINT (-75.4575192 40.1868645),42091206300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.6
2022,PA,Pennsylvania,Warren,42123,42123970400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.5,12.4,2646,2122,POINT (-79.5104256 41.8388827),42123970400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.4
2022,PA,Pennsylvania,Westmoreland,42129,42129802003,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.1,11.7,4152,3370,POINT (-79.5783913 40.4142288),42129802003,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Philadelphia,42101,42101036202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.9,11.3,6191,4875,POINT (-74.9781805 40.0838623),42101036202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.7
2022,PA,Pennsylvania,Philadelphia,42101,42101039100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,15.2,,,13.5,17.0,2577,1706,POINT (-75.2132103 39.933272),42101039100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.2
2022,PA,Pennsylvania,Somerset,42111,42111021902,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.7,12.6,2190,1782,POINT (-79.2867634 39.7793887),42111021902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.8
2022,PA,Pennsylvania,Philadelphia,42101,42101026900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.9,12.5,2231,1829,POINT (-75.1324048 40.0556007),42101026900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.5
2022,PA,Pennsylvania,Philadelphia,42101,42101027300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.0,,,10.6,13.4,5951,4514,POINT (-75.1189432 40.0377547),42101027300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.4
2022,PA,Pennsylvania,Washington,42125,42125741100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.2,11.8,4824,3732,POINT (-80.2198321 40.3342996),42125741100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.8
2022,PA,Pennsylvania,Somerset,42111,42111021500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.8,,,10.3,13.3,2562,2003,POINT (-79.0571067 39.8339201),42111021500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,12.5
2022,PA,Pennsylvania,Philadelphia,42101,42101032500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.3,,,10.9,13.7,6210,4597,POINT (-75.0452561 40.0263918),42101032500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.2
2022,PA,Pennsylvania,Warren,42123,42123970800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.5,12.4,3532,2865,POINT (-79.1562238 41.8417115),42123970800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.0
2022,PA,Pennsylvania,Philadelphia,42101,42101020600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.5,12.0,2043,1796,POINT (-75.182774 40.0197999),42101020600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.8
2022,PA,Pennsylvania,Union,42119,42119090502,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,7040,5393,POINT (-76.9711212 40.9775356),42119090502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.8
2022,PA,Pennsylvania,Schuylkill,42107,42107001300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.8,12.8,2974,2383,POINT (-76.3595552 40.6558866),42107001300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.4
2022,PA,Pennsylvania,Potter,42105,42105950402,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.2,1694,1390,POINT (-78.0097562 41.6031809),42105950402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.8
2022,PA,Pennsylvania,Westmoreland,42129,42129802303,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.0,11.5,3071,2495,POINT (-79.6475071 40.3509293),42129802303,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Venango,42121,42121201200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.2,2787,2206,POINT (-79.6580847 41.3736324),42121201200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Schuylkill,42107,42107002500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.8,12.8,2063,1666,POINT (-76.0171975 40.7551),42107002500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.4
2022,PA,Pennsylvania,Philadelphia,42101,42101019900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.2,,,11.8,14.7,4389,3213,POINT (-75.1435463 40.0048515),42101019900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,12.2
2022,PA,Pennsylvania,Union,42119,42119980101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.0,,,7.0,9.2,3005,2997,POINT (-76.932877 41.1291859),42119980101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.4
2022,PA,Pennsylvania,Washington,42125,42125752700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.4,4825,3876,POINT (-80.2534098 40.1535669),42125752700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.7
2022,PA,Pennsylvania,Schuylkill,42107,42107003600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.8,12.7,3130,2395,POINT (-76.3038897 40.561697),42107003600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.0
2022,PA,Pennsylvania,Washington,42125,42125755100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.7,4294,3725,POINT (-80.2308905 40.2001667),42125755100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.5
2022,PA,Pennsylvania,Pike,42103,42103950601,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.5,11.2,1523,1237,POINT (-74.8373457 41.3630372),42103950601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.3
2022,PA,Pennsylvania,Philadelphia,42101,42101027600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.9,,,11.5,14.4,3546,2876,POINT (-75.1393068 40.0429674),42101027600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.2
2022,PA,Pennsylvania,Philadelphia,42101,42101028300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.8,,,12.3,15.4,6294,4802,POINT (-75.1438525 40.0260505),42101028300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.8
2022,PA,Pennsylvania,Westmoreland,42129,42129804801,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.8,12.5,2251,1898,POINT (-79.6013733 40.3011416),42129804801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.9
2022,PA,Pennsylvania,Pike,42103,42103950203,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.6,11.1,1652,1414,POINT (-75.1061718 41.4985573),42103950203,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.1
2022,PA,Pennsylvania,Philadelphia,42101,42101027902,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.7,,,12.2,15.2,3572,3089,POINT (-75.1543087 40.0374381),42101027902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Westmoreland,42129,42129803100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.2,11.7,3938,3173,POINT (-79.7064025 40.3364435),42129803100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.8
2022,PA,Pennsylvania,Tioga,42117,42117950700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.0,11.6,5441,4241,POINT (-77.2028057 41.7181272),42117950700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.5
2022,PA,Pennsylvania,Union,42119,42119090201,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.8,12.7,1999,1545,POINT (-77.2661804 40.8949101),42119090201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.8
2022,PA,Pennsylvania,Philadelphia,42101,42101033800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.2,11.5,6285,4936,POINT (-75.073644 40.0626481),42101033800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.6
