county,license_type,lat,lon,geometry,cluster
ALLEGHENY,Cigarette/OTP Retail,40.499226,-79.843562,POINT (-79.843562 40.499226),601
ALLEGHENY,Cigarette/OTP Retail,40.505836,-79.843003,POINT (-79.843003 40.505836),-1
ALLEGHENY,Cigarette/OTP Retail,40.485508,-79.856349,POINT (-79.856349 40.485508),-1
PHILADELPHIA,Cig/OTP Retail,40.072344,-75.076486,POINT (-75.076486 40.072344),326
SUSQUEHANNA,Cig/OTP Retail,41.809976,-75.963562,POINT (-75.963562 41.809976),-1
PHILADELPHIA,Cigarette Retail,40.031723,-75.083724,POINT (-75.083724 40.031723),1
PHILADELPHIA,Cigarette Retail,40.042559,-75.18035,POINT (-75.18035 40.042559),1
PHILADELPHIA,Cigarette Retail,40.054935,-75.125493,POINT (-75.125493 40.054935),204
BUCKS,Cig/OTP Retail,40.101974,-74.874854,POINT (-74.874854 40.101974),49
ALLEGHENY,Cigarette Vending,40.34846,-80.15864,POINT (-80.15864 40.34846),-1
ALLEGHENY,Cigarette Vending,40.3118,-79.89439,POINT (-79.89439 40.3118),789
WARREN,Cigarette Vending,41.780777011,-79.097976004,POINT (-79.097976004 41.780777011),859
WARREN,Cigarette Vending,41.7030100305397,-79.0343243585237,POINT (-79.0343243585237 41.7030100305397),525
LUZERNE,Cigarette Vending,41.32053,-75.81609,POINT (-75.81609 41.32053),561
ALLEGHENY,Cigarette Vending,40.3239538900329,-79.7831904432293,POINT (-79.7831904432293 40.3239538900329),812
LACKAWANNA,Cigarette Vending,41.44608,-75.65635,POINT (-75.65635 41.44608),-1
HUNTINGDON,OTP Retail,40.360745,-77.862411,POINT (-77.862411 40.360745),-1
HUNTINGDON,Cigarette Vending,40.36072,-77.8624,POINT (-77.8624 40.36072),-1
ALLEGHENY,Cigarette Vending,40.40457,-80.09254,POINT (-80.09254 40.40457),207
LACKAWANNA,Cigarette Vending,41.42111,-75.63035,POINT (-75.63035 41.42111),504
LACKAWANNA,Cigarette Vending,41.42111,-75.63035,POINT (-75.63035 41.42111),504
FAYETTE,Cigarette Vending,40.09311,-79.58961,POINT (-79.58961 40.09311),-1
LACKAWANNA,Cigarette Vending,41.49251,-75.54868,POINT (-75.54868 41.49251),554
LACKAWANNA,Cigarette Vending,41.49251,-75.54868,POINT (-75.54868 41.49251),554
PERRY,Cigarette Vending,40.4133489,-77.1093669,POINT (-77.1093669 40.4133489),-1
LUZERNE,Retail,41.027977,-76.315565,POINT (-76.315565 41.027977),1232
LUZERNE,Cigarette Vending,41.316025921,-75.831618373,POINT (-75.831618373 41.316025921),575
BRADFORD,Cigarette Retail,41.882358,-76.204716,POINT (-76.204716 41.882358),-1
JEFFERSON,Cigarette Vending,41.2492279,-78.7994738,POINT (-78.7994738 41.2492279),767
WASHINGTON,Cigarette Vending,40.16824,-80.24187,POINT (-80.24187 40.16824),581
WASHINGTON,Cigarette Vending,40.19287,-79.90276,POINT (-79.90276 40.19287),-1
LANCASTER,Cigarette Retail,40.157035,-76.309001,POINT (-76.309001 40.157035),1128
LANCASTER,Retail,40.031693,-76.310913,POINT (-76.310913 40.031693),5
BEDFORD,Cigarette Retail,40.019729,-78.374557,POINT (-78.374557 40.019729),-1
WASHINGTON,Cigarette Vending,40.24988,-80.20328,POINT (-80.20328 40.24988),-1
COLUMBIA,Cig/OTP Retail,41.049213,-76.256466,POINT (-76.256466 41.049213),631
WASHINGTON,Cigarette Vending,41.05644,-80.24618,POINT (-80.24618 41.05644),-1
BEDFORD,Cigarette Vending,39.95342,-78.24208,POINT (-78.24208 39.95342),-1
FAYETTE,Cigarette Vending,39.89639,-79.71574,POINT (-79.71574 39.89639),784
BERKS,Cigarette/OTP Retail,40.354559012,-75.918475965,POINT (-75.918475965 40.354559012),0
MONTGOMERY,Cig/OTP Retail,40.121463,-75.35138,POINT (-75.35138 40.121463),135
BUTLER,Cigarette/OTP Retail,40.845655,-79.729774,POINT (-79.729774 40.845655),-1
PHILADELPHIA,Retail,40.037643,-75.038458,POINT (-75.038458 40.037643),1
PHILADELPHIA,Retail,40.000406,-75.106304,POINT (-75.106304 40.000406),1
WASHINGTON,Retail,40.216797,-80.202642,POINT (-80.202642 40.216797),481
YORK,OTP Retail,41.4536309,-75.6328523,POINT (-75.6328523 41.4536309),-1
PHILADELPHIA,Cig/OTP Retail,40.011325,-75.088433,POINT (-75.088433 40.011325),1
PHILADELPHIA,Cig/OTP Retail,40.025527,-75.142831,POINT (-75.142831 40.025527),1
ERIE,Retail,42.116953,-80.105899,POINT (-80.105899 42.116953),189
PHILADELPHIA,Cigarette/OTP Retail,40.027313,-75.083151,POINT (-75.083151 40.027313),1
DELAWARE,Cigarette Retail,39.86161,-75.34387,POINT (-75.34387 39.86161),66
LEHIGH,Cigarette/OTP Retail,40.609469,-75.468045,POINT (-75.468045 40.609469),71
LANCASTER,Cigarette Retail,40.019636,-76.178515,POINT (-76.178515 40.019636),-1
PHILADELPHIA,Cig/OTP Retail,40.001036,-75.124038,POINT (-75.124038 40.001036),1
PHILADELPHIA,Cig/OTP Retail,40.032408,-75.147883,POINT (-75.147883 40.032408),1
MONTGOMERY,Cigarette/OTP Retail,40.131174,-75.401639014,POINT (-75.401639014 40.131174),1320
ALLEGHENY,Cigarette Retail,40.464226,-79.982238,POINT (-79.982238 40.464226),1040
PHILADELPHIA,OTP Retail,40.011766,-75.157942,POINT (-75.157942 40.011766),1
PHILADELPHIA,Cigarette Retail,40.011766,-75.157942,POINT (-75.157942 40.011766),1
SCHUYLKILL,Cigarette/OTP Retail,40.781975012,-76.343579021,POINT (-76.343579021 40.781975012),591
ALLEGHENY,Cigarette Vending,40.23138,-79.84922,POINT (-79.84922 40.23138),-1
YORK,OTP Retail,39.786517,-76.968023,POINT (-76.968023 39.786517),-1
YORK,OTP Retail,39.983117,-76.741186,POINT (-76.741186 39.983117),1290
MONTGOMERY,Cigarette Retail,40.0833,-75.17037,POINT (-75.17037 40.0833),1085
MONTGOMERY,Retail,40.082063,-75.171447,POINT (-75.171447 40.082063),1085
LEHIGH,Cigarette/OTP Retail,40.634594,-75.485335,POINT (-75.485335 40.634594),576
CUMBERLAND,OTP Wholesale,40.223232,-76.927571,POINT (-76.927571 40.223232),136
LUZERNE,Cigarette/OTP Retail,41.227307,-75.868692,POINT (-75.868692 41.227307),-1
LACKAWANNA,Cigarette/OTP Retail,41.35277,-75.72775,POINT (-75.72775 41.35277),699
BUCKS,Cigarette/OTP Retail,40.207391,-75.099818,POINT (-75.099818 40.207391),317
LACKAWANNA,Cigarette/OTP Retail,41.39836,-75.66314,POINT (-75.66314 41.39836),131
LACKAWANNA,Cig/OTP Retail,41.398268,-75.663197,POINT (-75.663197 41.398268),131
ELK,Cig/OTP Retail,41.420215,-78.545418,POINT (-78.545418 41.420215),-1
WESTMORELAND,Cigarette/OTP Retail,40.3985579,-79.4221108,POINT (-79.4221108 40.3985579),1276
MERCER,Retail,41.321272,-80.258981,POINT (-80.258981 41.321272),-1
MERCER,OTP Retail,41.321272,-80.258981,POINT (-80.258981 41.321272),-1
PHILADELPHIA,Cigarette/OTP Retail,40.012703,-75.119664,POINT (-75.119664 40.012703),1
MERCER,Cigarette Retail,41.403578,-80.390677,POINT (-80.390677 41.403578),766
FAYETTE,Retail,39.894561,-79.742619,POINT (-79.742619 39.894561),397
FAYETTE,OTP Retail,39.894561,-79.742619,POINT (-79.742619 39.894561),397
WAYNE,Retail,41.853386,-75.349701,POINT (-75.349701 41.853386),-1
LACKAWANNA,Cigarette Vending,41.41361,-75.68779,POINT (-75.68779 41.41361),134
LACKAWANNA,Cigarette Vending,41.41361,-75.68779,POINT (-75.68779 41.41361),134
PHILADELPHIA,Cigarette/OTP Retail,40.005819998,-75.14811402,POINT (-75.14811402 40.005819998),1
PHILADELPHIA,Cigarette Retail,40.005649,-75.148106,POINT (-75.148106 40.005649),1
PHILADELPHIA,Retail,40.005649,-75.148106,POINT (-75.148106 40.005649),1
ADAMS,Cigarette Retail,39.925227,-77.248287,POINT (-77.248287 39.925227),293
LEHIGH,Cigarette/OTP Retail,40.72886,-75.618025,POINT (-75.618025 40.72886),-1
DELAWARE,Cigarette Retail,39.860147,-75.351392,POINT (-75.351392 39.860147),492
PHILADELPHIA,Retail,39.932607,-75.216174,POINT (-75.216174 39.932607),1
ALLEGHENY,Cigarette Vending,40.36648,-79.87124,POINT (-79.87124 40.36648),1083
BUCKS,Cigarette/OTP Retail,40.35344,-75.305711,POINT (-75.305711 40.35344),-1
BUCKS,Cigarette/OTP Retail,40.26276,-74.909061,POINT (-74.909061 40.26276),-1
LANCASTER,Cig/OTP Retail,40.038463,-76.326408,POINT (-76.326408 40.038463),5
LANCASTER,Cig/OTP Retail,40.167779,-76.39929,POINT (-76.39929 40.167779),942
LANCASTER,Retail,40.16843,-76.399444,POINT (-76.399444 40.16843),942
LANCASTER,OTP Retail,40.16843,-76.399444,POINT (-76.399444 40.16843),942
NORTHAMPTON,Cigarette/OTP Retail,40.580381,-75.34092,POINT (-75.34092 40.580381),294
NORTHAMPTON,Cigarette/OTP Retail,40.837026,-75.296473,POINT (-75.296473 40.837026),1100
BUCKS,OTP Retail,40.157589,-74.807634,POINT (-74.807634 40.157589),-1
BUCKS,Cigarette/OTP Retail,40.1573395,-74.8109891,POINT (-74.8109891 40.1573395),-1
BEDFORD,Cigarette Retail,40.018631,-78.503768,POINT (-78.503768 40.018631),719
BUCKS,Retail,40.159887,-74.989796,POINT (-74.989796 40.159887),-1
MONTGOMERY,Cigarette/OTP Retail,40.1286744,-75.4356368,POINT (-75.4356368 40.1286744),579
PERRY,Cig/OTP Retail,40.322019,-77.167771,POINT (-77.167771 40.322019),1106
WYOMING,Cigarette Stamping Agent,41.612664,-76.034744,POINT (-76.034744 41.612664),931
WYOMING,OTP Wholesaler,41.612664,-76.034744,POINT (-76.034744 41.612664),931
WYOMING,OTP Retail,41.612664,-76.034744,POINT (-76.034744 41.612664),931
WYOMING,Cigarette Vending,41.54707,-75.96698,POINT (-75.96698 41.54707),-1
WYOMING,Cigarette Vending,41.614,-76.03814,POINT (-76.03814 41.614),931
WYOMING,Cigarette Retail,41.612664,-76.034744,POINT (-76.034744 41.612664),931
LUZERNE,Cigarette Vending,41.22694,-76.1396,POINT (-76.1396 41.22694),-1
LAWRENCE,OTP Retail,40.96519,-80.30665,POINT (-80.30665 40.96519),1087
ALLEGHENY,Cig/OTP Retail,40.541514,-79.799827,POINT (-79.799827 40.541514),528
BERKS,Retail,40.354489,-75.947422,POINT (-75.947422 40.354489),343
MONTGOMERY,Cigarette/OTP Retail,40.209217,-75.453244,POINT (-75.453244 40.209217),-1
BUTLER,Retail,40.876321,-79.874965,POINT (-79.874965 40.876321),-1
LUZERNE,Cigarette Retail,41.289887,-75.835792,POINT (-75.835792 41.289887),-1
LUZERNE,OTP Retail,41.289887,-75.835792,POINT (-75.835792 41.289887),-1
LANCASTER,Cigarette Retail,39.977431,-76.275778,POINT (-76.275778 39.977431),1190
LANCASTER,OTP Retail,39.977431,-76.275778,POINT (-76.275778 39.977431),1190
PHILADELPHIA,Cigarette Retail,39.976657,-75.169065,POINT (-75.169065 39.976657),1
PHILADELPHIA,Retail,39.976657,-75.169065,POINT (-75.169065 39.976657),1
PHILADELPHIA,Cig/OTP Retail,40.037389,-75.032963,POINT (-75.032963 40.037389),1
PHILADELPHIA,Retail,40.037389,-75.032963,POINT (-75.032963 40.037389),1
PHILADELPHIA,Cig/OTP Retail,39.967589,-75.249013,POINT (-75.249013 39.967589),1
PHILADELPHIA,Cigarette/OTP Retail,39.967058,-75.24365,POINT (-75.24365 39.967058),1
PHILADELPHIA,Cigarette Retail,39.935258,-75.154338,POINT (-75.154338 39.935258),1
PHILADELPHIA,Cigarette Retail,39.921016,-75.158611,POINT (-75.158611 39.921016),1
PHILADELPHIA,Cigarette/OTP Retail,40.015729,-75.125597,POINT (-75.125597 40.015729),1
LUZERNE,Retail,41.222855,-75.886101,POINT (-75.886101 41.222855),7
LUZERNE,Retail,41.222855,-75.886101,POINT (-75.886101 41.222855),7
BUTLER,Cig/OTP Retail,40.769388,-80.061801,POINT (-80.061801 40.769388),624
SCHUYLKILL,Cigarette/OTP Retail,40.776813017,-76.372408996,POINT (-76.372408996 40.776813017),-1
SCHUYLKILL,Cigarette Vending,40.776813017,-76.372408996,POINT (-76.372408996 40.776813017),-1
DELAWARE,Cigarette/OTP Retail,39.941223017,-75.25733399,POINT (-75.25733399 39.941223017),1
PHILADELPHIA,Cigarette/OTP Retail,39.949155,-75.162654,POINT (-75.162654 39.949155),1
PHILADELPHIA,Retail,39.985127,-75.147183,POINT (-75.147183 39.985127),1
BUCKS,Cigarette/OTP Retail,40.160519,-74.847816,POINT (-74.847816 40.160519),-1
BUCKS,Cig/OTP Retail,40.156432,-75.012112,POINT (-75.012112 40.156432),939
MONTGOMERY,Cigarette Retail,40.153896,-75.303425,POINT (-75.303425 40.153896),104
MONTGOMERY,OTP Retail,40.153896,-75.303425,POINT (-75.303425 40.153896),104
NORTHAMPTON,Retail,40.614533,-75.360105,POINT (-75.360105 40.614533),44
ERIE,Cigarette Retail,42.13849,-80.06098,POINT (-80.06098 42.13849),47
PHILADELPHIA,OTP Retail,40.024046,-75.220662,POINT (-75.220662 40.024046),670
PHILADELPHIA,OTP Retail,40.024046,-75.220662,POINT (-75.220662 40.024046),670
PHILADELPHIA,OTP Retail,40.024176994,-75.220492005,POINT (-75.220492005 40.024176994),670
LEHIGH,Cigarette/OTP Retail,40.60565,-75.47114,POINT (-75.47114 40.60565),71
ALLEGHENY,Retail,40.328027,-80.037527,POINT (-80.037527 40.328027),-1
ALLEGHENY,Cigarette Retail,40.32802,-80.03746,POINT (-80.03746 40.32802),-1
MONTGOMERY,OTP Manufacturer,40.230975,-75.3129,POINT (-75.3129 40.230975),1279
MONTGOMERY,OTP Retail,40.230975,-75.3129,POINT (-75.3129 40.230975),1279
LACKAWANNA,OTP Retail,41.433423,-75.659366,POINT (-75.659366 41.433423),83
SCHUYLKILL,Cigarette Wholesaler,40.7215672,-75.8593868,POINT (-75.8593868 40.7215672),-1
LACKAWANNA,Cigarette/OTP Retail,41.415901,-75.687249,POINT (-75.687249 41.415901),134
LUZERNE,Retail,41.319704,-75.748996,POINT (-75.748996 41.319704),587
MONROE,Cig/OTP Retail,40.990208,-75.188636,POINT (-75.188636 40.990208),245
CHESTER,Retail,39.8219159,-75.8266709,POINT (-75.8266709 39.8219159),1220
CHESTER,Retail,39.822246,-75.826162,POINT (-75.826162 39.822246),1220
BERKS,Cigarette/OTP Retail,40.320047,-75.935527,POINT (-75.935527 40.320047),364
LUZERNE,OTP Wholesale,41.246712,-75.88261,POINT (-75.88261 41.246712),63
BUCKS,OTP Retail,40.135317,-74.883144,POINT (-74.883144 40.135317),149
WAYNE,OTP Retail,41.572142,-75.255607,POINT (-75.255607 41.572142),1186
FAYETTE,Retail,39.864945,-79.708461,POINT (-79.708461 39.864945),853
FAYETTE,OTP Retail,40.718478,-76.188714,POINT (-76.188714 40.718478),944
BERKS,OTP Wholesaler,40.301944004,-75.991425009,POINT (-75.991425009 40.301944004),-1
LACKAWANNA,OTP Retail,41.459507002,-75.653990039,POINT (-75.653990039 41.459507002),727
CLARION,OTP Retail,41.312216,-79.365644,POINT (-79.365644 41.312216),-1
PHILADELPHIA,Cigarette/OTP Retail,40.118329991,-75.017650032,POINT (-75.017650032 40.118329991),655
PHILADELPHIA,Cigarette/OTP Retail,40.118329991,-75.017650032,POINT (-75.017650032 40.118329991),655
MONTGOMERY,OTP Retail,40.126235,-75.131801,POINT (-75.131801 40.126235),23
LEHIGH,Cigarette Vending,40.53255,-75.492,POINT (-75.492 40.53255),923
LEHIGH,Cigarette Vending,40.532588479,-75.492073837,POINT (-75.492073837 40.532588479),923
MIFFLIN,Cigarette Retail,40.640561,-77.577909,POINT (-77.577909 40.640561),-1
FAYETTE,Cigarette/OTP Retail,40.019452,-79.584747,POINT (-79.584747 40.019452),844
LEHIGH,Retail,40.534958,-75.491151,POINT (-75.491151 40.534958),923
LANCASTER,Retail,39.985364,-75.810012,POINT (-75.810012 39.985364),2
CHESTER,Retail,39.985364,-75.810012,POINT (-75.810012 39.985364),2
LUZERNE,Cigarette/OTP Retail,41.242215,-75.897089,POINT (-75.897089 41.242215),63
BERKS,Cigarette Retail,40.356993,-75.949698,POINT (-75.949698 40.356993),343
BERKS,OTP Retail,40.356993,-75.949698,POINT (-75.949698 40.356993),343
WASHINGTON,Cigarette/OTP Retail,40.178053985,-80.246907026,POINT (-80.246907026 40.178053985),581
DAUPHIN,Cig/OTP Retail,40.284439,-76.842075,POINT (-76.842075 40.284439),194
LUZERNE,Cig/OTP Retail,41.0624605,-75.7490671,POINT (-75.7490671 41.0624605),1226
CHESTER,Cigarette Vending,40.1308237,-75.5113899,POINT (-75.5113899 40.1308237),688
LUZERNE,OTP Retail,41.25039,-75.84164,POINT (-75.84164 41.25039),728
WESTMORELAND,OTP Retail,40.56577,-79.76645,POINT (-79.76645 40.56577),526
WESTMORELAND,OTP Retail,40.56577,-79.76645,POINT (-79.76645 40.56577),526
PHILADELPHIA,Cig/OTP Retail,40.000527,-75.131325,POINT (-75.131325 40.000527),1
ALLEGHENY,Retail,40.460351,-79.844236,POINT (-79.844236 40.460351),1024
PHILADELPHIA,Cigarette/OTP Retail,40.04545,-75.149981,POINT (-75.149981 40.04545),1
UNION,Cigarette Stamping Agent,41.036226,-76.866621,POINT (-76.866621 41.036226),971
UNION,OTP Wholesaler,41.036226,-76.866621,POINT (-76.866621 41.036226),971
UNION,Cigarette Retail,41.036226,-76.866621,POINT (-76.866621 41.036226),971
UNION,OTP Retail,41.036226,-76.866621,POINT (-76.866621 41.036226),971
PHILADELPHIA,Cigarette/OTP Retail,40.062242989,-75.022181037,POINT (-75.022181037 40.062242989),515
JUNIATA,Cigarette/OTP Retail,40.587928,-77.234956,POINT (-77.234956 40.587928),-1
BEAVER,Cigarette Retail,40.697246,-80.311161,POINT (-80.311161 40.697246),-1
LANCASTER,Cigarette/OTP Retail,40.038582,-76.105836,POINT (-76.105836 40.038582),-1
DELAWARE,Cigarette/OTP Retail,39.88676,-75.30102,POINT (-75.30102 39.88676),938
DELAWARE,Cig/OTP Retail,39.886844,-75.301384,POINT (-75.301384 39.886844),938
ALLEGHENY,Cigarette Retail,40.453174,-80.020318,POINT (-80.020318 40.453174),379
BUTLER,Cigarette Vending,40.84859,-79.96685,POINT (-79.96685 40.84859),-1
BUCKS,Cig/OTP Retail,40.208018,-74.801808,POINT (-74.801808 40.208018),202
PHILADELPHIA,Cigarette/OTP Retail,40.017565,-75.082907,POINT (-75.082907 40.017565),1
YORK,Retail,39.950576,-76.766577,POINT (-76.766577 39.950576),1102
NORTHUMBERLAND,Cigarette Retail,40.907653,-76.833897,POINT (-76.833897 40.907653),-1
LANCASTER,Retail,40.038575,-76.314847,POINT (-76.314847 40.038575),5
LANCASTER,OTP Retail,40.038575,-76.314847,POINT (-76.314847 40.038575),5
LUZERNE,Cigarette/OTP Retail,41.24056201,-75.89228696,POINT (-75.89228696 41.24056201),63
LUZERNE,Cig/OTP Retail,41.235218,-75.885855,POINT (-75.885855 41.235218),63
PHILADELPHIA,Cigarette/OTP Retail,40.011464,-75.155904,POINT (-75.155904 40.011464),1
LEHIGH,Cigarette Retail,40.605995,-75.45817,POINT (-75.45817 40.605995),71
ALLEGHENY,Cigarette/OTP Retail,40.484504998,-80.036238031,POINT (-80.036238031 40.484504998),190
ALLEGHENY,Cig/OTP Retail,40.468246,-79.896744,POINT (-79.896744 40.468246),770
ALLEGHENY,Cigarette/OTP Retail,40.4582369940001,-79.900844982,POINT (-79.900844982 40.4582369940001),363
ALLEGHENY,Cigarette Retail,40.45841,-79.90078,POINT (-79.90078 40.45841),363
ALLEGHENY,Retail,40.458428,-79.900786,POINT (-79.900786 40.458428),363
ALLEGHENY,OTP Retail,40.458428,-79.900786,POINT (-79.900786 40.458428),363
LUZERNE,Cigarette/OTP Retail,41.016029,-75.897461,POINT (-75.897461 41.016029),801
MERCER,Cigarette/OTP Retail,41.395441,-80.215243,POINT (-80.215243 41.395441),-1
MERCER,Cig/OTP Retail,41.395274,-80.21528,POINT (-80.21528 41.395274),-1
BERKS,Retail,40.342423,-75.628782,POINT (-75.628782 40.342423),-1
ALLEGHENY,Cigarette/OTP Retail,40.606148,-79.925703,POINT (-79.925703 40.606148),-1
CLEARFIELD,Cigarette/OTP Retail,41.148284004,-78.704249011,POINT (-78.704249011 41.148284004),-1
PHILADELPHIA,Cig/OTP Retail,39.95777,-75.174941,POINT (-75.174941 39.95777),1
MIFFLIN,Retail,40.638146,-77.576009,POINT (-77.576009 40.638146),-1
MIFFLIN,OTP Retail,40.638146,-77.576009,POINT (-77.576009 40.638146),-1
LACKAWANNA,Cigarette Vending,41.43269,-75.66268,POINT (-75.66268 41.43269),83
LACKAWANNA,Cigarette Vending,41.43269,-75.66268,POINT (-75.66268 41.43269),83
CHESTER,Cigarette/OTP Retail,39.795202,-75.976543,POINT (-75.976543 39.795202),160
WYOMING,Cigarette/OTP Retail,41.525802,-75.949808,POINT (-75.949808 41.525802),-1
YORK,Cigarette/OTP Retail,40.159843,-76.805523,POINT (-76.805523 40.159843),1113
WESTMORELAND,Cigarette/OTP Retail,40.324875,-79.716515,POINT (-79.716515 40.324875),1192
ADAMS,Cigarette/OTP Retail,39.844025,-77.201265,POINT (-77.201265 39.844025),-1
BERKS,Cigarette/OTP Retail,40.342155,-75.977001,POINT (-75.977001 40.342155),1217
BEDFORD,Cigarette/OTP Retail,39.876255,-75.242962,POINT (-75.242962 39.876255),837
ARMSTRONG,Cigarette/OTP Retail,40.814618,-79.541205,POINT (-79.541205 40.814618),-1
LYCOMING,Cigarette/OTP Retail,41.26085,-76.91589,POINT (-76.91589 41.26085),1038
MERCER,Cigarette/OTP Retail,41.169651,-80.113915,POINT (-80.113915 41.169651),-1
FAYETTE,Cigarette/OTP Retail,39.915272,-79.758006,POINT (-79.758006 39.915272),-1
PIKE,Cigarette/OTP Retail,41.350522,-74.740434,POINT (-74.740434 41.350522),-1
BUCKS,Cigarette/OTP Retail,40.144004,-74.820193,POINT (-74.820193 40.144004),486
BUCKS,Cigarette/OTP Retail,40.195604,-75.080278,POINT (-75.080278 40.195604),279
PHILADELPHIA,Cigarette/OTP Retail,39.927383,-75.14478,POINT (-75.14478 39.927383),1
LEHIGH,Cigarette/OTP Retail,41.656431,-80.424375,POINT (-80.424375 41.656431),-1
SNYDER,Cigarette/OTP Retail,40.82406,-76.846883,POINT (-76.846883 40.82406),1319
YORK,Cigarette/OTP Retail,39.969771,-76.775406,POINT (-76.775406 39.969771),608
BRADFORD,Cigarette/OTP Retail,41.976397,-76.541277,POINT (-76.541277 41.976397),1285
MONTGOMERY,Cigarette/OTP Retail,40.285053,-75.395496,POINT (-75.395496 40.285053),-1
MONTGOMERY,Cigarette/OTP Retail,40.255266,-75.664826,POINT (-75.664826 40.255266),121
MONTGOMERY,Cigarette/OTP Retail,40.28789,-75.265984,POINT (-75.265984 40.28789),496
BUCKS,Cigarette/OTP Retail,40.448945,-75.357608,POINT (-75.357608 40.448945),-1
ERIE,Cigarette/OTP Retail,42.065687,-80.193735,POINT (-80.193735 42.065687),-1
ALLEGHENY,Cigarette/OTP Retail,40.62153,-79.944496,POINT (-79.944496 40.62153),621
PHILADELPHIA,Cigarette/OTP Retail,40.082453,-74.964777,POINT (-74.964777 40.082453),588
DELAWARE,Cigarette/OTP Retail,39.866428,-75.3416,POINT (-75.3416 39.866428),66
DELAWARE,Cigarette/OTP Retail,39.850205,-75.449791,POINT (-75.449791 39.850205),-1
MONTGOMERY,Cigarette/OTP Retail,40.127712,-75.404542,POINT (-75.404542 40.127712),1320
NORTHAMPTON,Cigarette/OTP Retail,40.644571,-75.31914,POINT (-75.31914 40.644571),1115
MONTGOMERY,Cig/OTP Retail,40.144209,-75.316325,POINT (-75.316325 40.144209),29
PHILADELPHIA,Cigarette/OTP Retail,40.02944,-75.101128,POINT (-75.101128 40.02944),1
ELK,Cigarette/OTP Retail,41.390734,-78.557971,POINT (-78.557971 41.390734),-1
ALLEGHENY,Cigarette/OTP Retail,40.384598,-80.093105,POINT (-80.093105 40.384598),641
PHILADELPHIA,Cigarette/OTP Retail,40.084155,-75.025089,POINT (-75.025089 40.084155),-1
